ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size
465237;Male;Yes;68;Yes;Lawyer;;High;20
467564;Male;Yes;72;Yes;Artist;0;Average;20
465113;Male;Yes;66;Yes;Lawyer;10;High;20
459516;Female;;63;Yes;Artist;;Average;20
465965;Female;Yes;41;No;Marketing;80;Low;20
460907;Male;Yes;82;No;Lawyer;10;High;30
467314;Male;Yes;43;No;Artist;0;Average;20
459951;Male;Yes;53;Yes;Artist;0;Low;10
467295;Male;No;29;No;Healthcare;0;Low;30
466212;Female;Yes;53;Yes;Artist;0;Average;30
463533;Female;Yes;87;Yes;Artist;10;High;20
467890;Male;Yes;62;Yes;Entertainment;0;Average;40
467541;Male;Yes;43;Yes;Artist;10;High;30
460183;Male;No;36;No;Entertainment;80;Low;20
463634;Female;No;30;Yes;Doctor;0;Low;30
463100;Female;No;37;No;Homemaker;80;Low;10
460550;Female;Yes;59;Yes;Artist;0;Average;40
465867;Female;Yes;35;Yes;Artist;80;High;50
462964;Male;Yes;39;No;Artist;70;Average;30
466685;Female;No;19;No;Healthcare;0;Low;50
460719;Female;Yes;75;Yes;Lawyer;10;Low;
463005;Female;Yes;40;Yes;Homemaker;100;Average;20
466377;Male;Yes;62;Yes;;80;Average;20
464796;Male;Yes;43;No;Marketing;30;High;40
460682;Male;Yes;43;No;Artist;60;Low;20
459744;Male;Yes;29;Yes;Artist;90;Average;20
460084;Female;No;27;Yes;Healthcare;10;Low;20
461119;Female;No;23;No;Healthcare;60;Low;30
463441;Male;Yes;42;Yes;Artist;80;High;40
466971;Male;No;65;Yes;Executive;90;Low;30
463208;Male;Yes;57;Yes;Executive;10;Average;50
467877;Female;Yes;46;Yes;Artist;0;Average;20
464471;Male;Yes;30;Yes;Doctor;0;Low;30
467360;Male;Yes;51;Yes;Artist;0;Average;40
461576;Male;Yes;39;Yes;Artist;100;Low;20
461966;Female;No;41;Yes;Artist;10;Low;10
463398;Male;No;29;No;Marketing;90;Low;40
466096;Male;Yes;76;Yes;Lawyer;0;Low;20
464433;Male;No;33;Yes;Artist;;Low;
461082;Male;No;23;No;Healthcare;80;Low;40
465942;Female;Yes;33;Yes;Marketing;80;High;20
464354;Female;No;43;Yes;Engineer;30;Low;20
464252;Male;Yes;35;Yes;Artist;10;Average;40
463463;Male;Yes;32;No;Doctor;0;Low;20
465592;Male;Yes;65;Yes;Entertainment;10;Low;10
462214;Male;Yes;49;No;Doctor;10;Low;20
466707;Female;Yes;48;Yes;Homemaker;10;Low;40
459956;Female;Yes;39;Yes;Healthcare;80;Average;20
460847;Male;No;27;Yes;Artist;10;Low;30
463222;Female;No;36;Yes;Healthcare;20;Low;
462816;Male;Yes;76;No;Entertainment;0;Low;10
461979;Male;Yes;35;Yes;Artist;90;Average;20
467170;Male;Yes;35;Yes;Artist;80;Low;40
462609;Female;Yes;48;No;Doctor;40;Low;10
466332;Male;No;23;No;Healthcare;0;Low;30
459594;Female;Yes;42;Yes;Artist;50;Low;10
464147;Male;Yes;41;Yes;Artist;0;High;30
463007;Male;Yes;29;No;Executive;;High;30
464119;Male;Yes;36;Yes;Artist;0;Average;20
463310;Male;Yes;60;Yes;Entertainment;0;Low;20
465706;Female;Yes;46;Yes;Artist;10;Average;30
459826;Female;No;31;No;;;Low;10
466174;Female;No;20;No;Healthcare;80;Low;40
463596;Female;No;31;No;Healthcare;0;Low;40
465455;Male;No;26;No;Doctor;0;Low;20
462867;Male;Yes;28;No;Artist;10;Low;20
459140;Female;No;18;No;Healthcare;70;Low;60
464295;Female;No;30;No;Healthcare;70;Low;60
460067;Female;No;39;Yes;Entertainment;110;Low;10
467222;Male;Yes;74;Yes;Entertainment;10;Average;20
461482;Female;No;52;Yes;Artist;90;Low;10
462514;Male;No;25;Yes;Healthcare;;Low;20
459796;Male;Yes;66;Yes;Artist;;Average;30
463722;Male;Yes;55;Yes;Executive;90;High;20
462278;Male;No;31;Yes;Healthcare;0;Low;40
463799;Female;No;41;Yes;Artist;0;Low;40
464259;Male;Yes;59;Yes;Artist;10;Average;40
467159;Female;Yes;39;Yes;Homemaker;80;High;20
460669;Male;;48;Yes;Executive;0;Low;20
462003;Male;Yes;79;No;Lawyer;90;Low;30
461216;Female;No;43;No;;;Low;
464298;Male;No;26;No;Doctor;10;Low;10
465039;Female;Yes;88;No;Lawyer;0;High;20
467973;Female;Yes;66;Yes;Engineer;0;Average;30
467731;Male;Yes;56;Yes;Artist;;Average;40
461721;Male;No;26;Yes;Entertainment;70;Low;50
463166;Female;No;41;Yes;Artist;10;Low;10
465944;Female;Yes;36;No;Engineer;40;High;30
461061;Female;No;38;Yes;Engineer;30;Low;10
463010;Male;Yes;81;No;Executive;0;Low;10
464756;Female;No;25;No;Engineer;50;Low;30
467366;Male;No;42;Yes;Artist;;Low;10
464006;Male;No;32;No;Healthcare;0;Low;50
461206;Male;No;28;Yes;Healthcare;90;Low;10
466216;Male;No;29;No;Entertainment;10;Low;40
463690;Female;No;28;No;Healthcare;70;Low;40
465929;Male;No;26;Yes;Healthcare;80;Low;50
461736;Male;Yes;47;Yes;Entertainment;10;Average;40
460402;Female;Yes;50;Yes;Doctor;10;Low;20
467367;Male;Yes;70;Yes;Lawyer;10;Low;20
464770;Female;No;38;No;Engineer;;Low;10
464918;Male;No;39;No;Artist;10;Low;10
461639;Male;Yes;60;Yes;Artist;0;Average;20
464254;Male;Yes;63;Yes;Entertainment;0;Average;30
462579;Female;Yes;68;No;Lawyer;10;Low;20
466976;Male;Yes;47;Yes;Artist;0;Low;10
467079;Male;Yes;40;Yes;Artist;10;Low;20
467724;Male;Yes;46;No;Artist;10;High;30
459792;Male;Yes;42;Yes;Artist;60;Low;30
464789;Female;Yes;48;Yes;Artist;0;Average;50
467143;Female;No;53;No;Lawyer;10;Low;30
464370;Male;Yes;65;Yes;Entertainment;0;Average;20
459415;Male;No;26;No;Doctor;0;Low;40
459387;Male;No;35;Yes;Doctor;0;Low;10
467895;Female;No;27;Yes;Healthcare;0;Low;40
459838;Female;Yes;86;No;Lawyer;0;High;20
463695;Female;No;30;Yes;Doctor;10;Low;40
464512;Male;Yes;43;No;Executive;80;Low;30
467419;Female;Yes;38;Yes;Artist;40;Low;10
462511;Female;Yes;66;Yes;Lawyer;10;High;20
464124;Female;Yes;74;Yes;Doctor;10;Low;20
459638;Male;No;25;Yes;Healthcare;;Low;
466194;Male;Yes;89;No;Lawyer;0;Low;10
461807;Male;No;30;Yes;Doctor;100;Low;40
460456;Male;Yes;33;No;Executive;0;High;50
462932;Female;Yes;37;Yes;Homemaker;30;High;30
461297;Male;Yes;69;No;Lawyer;0;High;20
464430;Female;Yes;51;Yes;Engineer;60;Average;20
459416;Male;No;19;No;Artist;100;Low;30
464743;Male;Yes;45;Yes;Entertainment;0;Average;20
466276;Female;No;32;No;Doctor;0;Low;50
467829;Female;No;22;No;Doctor;30;Low;40
463813;Female;No;26;No;Engineer;10;Low;60
461733;Female;Yes;43;Yes;Artist;0;High;30
466925;Male;No;19;No;Healthcare;70;Low;20
467846;Male;Yes;48;Yes;Artist;10;Average;30
459596;Female;Yes;61;Yes;Doctor;10;Average;20
460597;Female;No;20;No;Marketing;10;Low;20
467788;Male;No;22;No;Healthcare;0;Low;40
467966;Female;No;31;Yes;Entertainment;90;Low;30
464503;Male;No;25;Yes;Artist;90;Low;30
460242;Male;Yes;41;Yes;Healthcare;80;Low;30
467014;Male;Yes;36;Yes;Executive;90;High;30
466637;Male;Yes;48;Yes;Artist;10;High;50
462553;Male;No;27;No;Artist;10;Low;10
459287;Male;No;35;Yes;Lawyer;10;Low;10
464074;Female;Yes;39;Yes;Doctor;0;Average;30
463734;Male;Yes;38;No;Executive;0;Average;30
466575;Female;Yes;57;Yes;Artist;70;Average;30
459193;Male;No;38;Yes;Artist;10;Low;10
462143;Male;Yes;80;No;Artist;10;Low;20
467700;Male;Yes;57;Yes;Entertainment;;Average;20
467140;Male;Yes;61;Yes;Entertainment;90;Average;20
463356;Male;No;29;Yes;Healthcare;50;Low;40
466797;Female;No;23;No;Healthcare;10;Low;40
459234;Female;Yes;83;No;Lawyer;10;Low;10
460442;Male;Yes;37;Yes;Entertainment;0;Average;30
463901;Male;Yes;35;No;Artist;0;Low;60
465494;Male;Yes;41;Yes;Doctor;90;Average;20
461552;Female;Yes;38;Yes;Artist;;Average;20
459239;Male;Yes;81;No;Entertainment;10;Low;10
466379;Female;Yes;58;Yes;Homemaker;20;Low;10
464759;Female;No;38;No;Engineer;80;Low;10
461994;Male;Yes;18;No;Doctor;100;Low;20
461802;Male;No;37;Yes;Artist;10;Low;40
462527;Male;Yes;43;No;Artist;40;Average;20
461800;Female;No;36;Yes;Doctor;40;Low;10
460933;Female;Yes;76;Yes;Lawyer;0;High;20
460189;Male;No;33;No;Entertainment;140;Low;10
459031;Male;Yes;43;No;Executive;10;High;50
464673;Male;Yes;47;No;Executive;10;High;70
459101;Male;Yes;81;No;Lawyer;80;Low;20
460136;Male;No;27;Yes;Artist;100;Low;30
460973;Male;No;29;No;Entertainment;10;Low;50
460187;Female;No;38;Yes;Doctor;40;Low;30
460679;Female;No;19;;Healthcare;90;Low;40
459700;Male;Yes;37;Yes;Executive;0;Average;50
464787;Male;No;47;No;Entertainment;10;Low;10
467201;Female;No;33;Yes;Engineer;;Low;50
462614;Male;Yes;51;No;Entertainment;10;Average;50
460813;Female;Yes;86;No;Lawyer;10;High;20
462698;Female;Yes;56;Yes;Entertainment;10;Average;20
463344;Male;Yes;59;Yes;Artist;30;Average;20
463633;Male;Yes;33;Yes;Doctor;0;Average;20
466278;Female;No;31;No;;0;Low;20
464964;Female;Yes;71;No;Artist;;High;20
462317;Female;No;32;No;Entertainment;30;Low;60
467353;Male;Yes;26;No;Artist;30;Low;20
464169;Male;;89;No;Lawyer;10;High;20
464553;Male;Yes;70;Yes;Artist;10;Low;20
463518;Male;Yes;30;No;Executive;50;High;40
459711;Male;Yes;37;No;Executive;90;High;60
460788;Female;No;30;Yes;Doctor;0;Low;90
459392;Female;No;23;No;Doctor;0;Low;30
467887;Female;No;42;Yes;Artist;0;Low;20
467743;Male;Yes;48;No;Executive;10;High;40
460368;Male;No;28;Yes;Healthcare;0;Low;70
463126;Female;Yes;65;Yes;Artist;30;Average;20
467046;Female;No;28;No;Doctor;0;Low;50
463099;Male;Yes;85;Yes;Lawyer;;Low;10
462439;Male;No;18;No;Healthcare;10;Low;40
464182;Male;Yes;35;Yes;Artist;40;Average;20
464810;Female;No;27;No;Engineer;10;Low;10
464234;Male;Yes;68;Yes;Entertainment;0;Low;30
464683;Male;Yes;52;No;Engineer;0;Average;60
463349;Male;No;20;No;Healthcare;50;Low;50
465866;Male;Yes;35;Yes;Artist;70;Low;30
465261;Female;No;21;Yes;Healthcare;0;Low;40
459780;Female;No;42;No;Entertainment;10;Low;30
462031;Female;Yes;50;Yes;Artist;0;Average;20
464933;Male;No;25;No;;0;Low;10
463941;Female;No;32;No;Artist;10;Low;60
466842;Male;No;19;No;Healthcare;80;Low;50
459014;Male;No;22;No;Healthcare;0;Low;40
462420;Male;No;27;Yes;Healthcare;10;Low;30
465250;Male;No;22;No;Healthcare;0;Low;40
466513;Female;Yes;55;Yes;Artist;10;Average;30
461791;Female;No;22;No;Lawyer;80;Low;10
467160;Male;Yes;40;No;;0;Average;20
464586;Female;No;46;Yes;Artist;10;Low;10
461391;Male;Yes;65;Yes;Entertainment;30;Low;30
466658;Female;No;18;No;Healthcare;0;Low;40
459728;Female;Yes;53;Yes;Artist;20;Average;40
464618;Male;;35;Yes;Artist;50;Low;10
462219;Male;Yes;59;No;Executive;0;Low;50
467553;Female;No;32;Yes;Healthcare;80;Low;30
459655;Male;Yes;39;Yes;Artist;10;Average;30
462182;Male;Yes;88;No;Artist;70;Low;10
459119;Male;Yes;61;Yes;Executive;90;High;30
460721;Male;No;21;No;Healthcare;10;Low;40
459517;Male;No;31;Yes;Healthcare;10;Low;40
461441;Male;Yes;58;Yes;Artist;10;Average;40
465390;Female;No;27;Yes;Marketing;30;Low;30
466160;Female;Yes;51;Yes;Engineer;10;Average;20
463842;Female;Yes;48;Yes;Engineer;0;High;40
465902;Male;No;25;Yes;Executive;30;Low;30
467034;Male;Yes;89;No;Executive;0;High;20
466247;Female;;51;Yes;Artist;0;Low;40
465747;Female;No;40;Yes;Artist;60;Low;10
464203;Male;No;56;Yes;Artist;20;Low;10
462373;Male;Yes;36;Yes;Entertainment;90;High;30
465364;Female;No;38;Yes;Doctor;50;Low;50
464280;Male;Yes;47;Yes;Entertainment;10;Low;40
460993;Male;Yes;61;Yes;Artist;10;Average;40
464227;Male;Yes;89;Yes;Lawyer;0;High;20
461141;Male;Yes;55;No;Homemaker;20;Low;10
465297;Male;Yes;88;No;;;High;30
467282;Female;Yes;43;Yes;Artist;40;Average;20
459790;Male;No;28;No;Doctor;100;Low;30
464670;Male;Yes;42;No;Entertainment;0;Average;40
462093;Male;No;33;Yes;Artist;10;Low;
459398;Female;Yes;60;No;Lawyer;;High;20
461136;Male;No;59;Yes;Artist;10;Low;10
461379;Male;No;31;Yes;Healthcare;0;Low;
461956;Female;No;31;Yes;Artist;20;Low;
460283;Male;Yes;43;Yes;Doctor;140;Low;20
460337;Female;No;42;Yes;Marketing;100;Low;30
463275;Male;Yes;29;No;Entertainment;70;Average;20
461234;Female;No;53;Yes;Artist;30;Low;
466861;Female;No;21;No;Healthcare;80;Low;70
463177;Male;No;41;Yes;Entertainment;70;Low;20
461874;Male;Yes;48;Yes;Doctor;0;Average;30
462506;Male;No;31;No;Healthcare;10;Low;40
466868;Male;No;26;Yes;Doctor;40;Low;30
461253;Female;No;18;No;Healthcare;0;Low;50
460466;Female;No;19;No;Healthcare;80;Low;
461830;Male;Yes;42;Yes;Executive;10;High;30
464748;Female;Yes;52;No;Engineer;90;Average;50
461904;Female;Yes;50;Yes;Artist;40;Average;20
466737;Male;No;33;No;Entertainment;10;Low;
459153;Female;Yes;75;Yes;;0;High;20
467562;Male;Yes;71;Yes;Executive;0;High;30
465168;Female;Yes;59;No;Entertainment;80;Average;20
459162;Female;Yes;85;Yes;Lawyer;0;High;20
462831;Male;Yes;29;No;Executive;10;High;30
465576;Male;Yes;43;No;Executive;40;Average;50
464474;Female;No;52;Yes;Artist;10;Low;10
460566;Male;Yes;36;Yes;Homemaker;;Average;20
465169;Female;No;59;Yes;Doctor;0;Low;40
460235;Female;No;23;No;Healthcare;10;Low;30
462580;Female;No;39;Yes;Artist;0;Low;10
467313;Male;Yes;39;Yes;Entertainment;10;Average;20
460400;Female;Yes;46;Yes;Entertainment;50;Low;20
463406;Male;No;33;No;Marketing;0;Low;40
459135;Male;Yes;53;Yes;Executive;0;High;40
465862;Female;;50;Yes;Artist;80;Average;10
462972;Female;Yes;62;Yes;Artist;10;Low;10
466284;Male;Yes;46;Yes;Artist;10;Average;50
464410;Male;Yes;40;Yes;Artist;0;Average;20
466005;Male;No;62;Yes;Entertainment;10;Low;40
460821;Female;No;31;Yes;Healthcare;;Low;20
459206;Female;No;25;No;Artist;10;Low;30
467571;Male;No;23;No;Marketing;0;Low;
461156;Male;No;22;No;Marketing;30;Low;60
465515;Female;Yes;47;Yes;Artist;10;High;60
460883;Male;Yes;68;Yes;Artist;0;High;20
465380;Male;No;25;No;Entertainment;50;Low;20
467435;Female;No;30;No;Artist;0;Low;
461218;Male;Yes;27;No;Executive;0;Low;60
467186;Male;Yes;38;Yes;Entertainment;20;Average;30
459827;Female;No;33;No;;;Low;10
461859;Female;Yes;46;No;Artist;50;Low;50
467821;Female;Yes;37;Yes;Artist;10;Low;20
462525;Female;Yes;41;Yes;Artist;0;Average;20
462787;Female;No;29;No;Artist;10;Low;10
459055;Female;No;19;No;Entertainment;10;Low;50
462605;Male;Yes;82;No;Executive;10;High;20
461252;Female;Yes;48;Yes;Doctor;10;Low;10
464340;Male;Yes;67;Yes;Artist;10;High;20
461872;Female;Yes;77;Yes;Lawyer;0;High;20
459746;Male;;56;Yes;Artist;10;Average;20
466274;Male;Yes;69;Yes;Executive;0;Low;
467499;Male;Yes;40;Yes;Artist;;Low;30
467423;Male;Yes;61;Yes;Artist;0;Low;10
463865;Male;Yes;46;Yes;Artist;0;Average;50
467504;Female;;31;No;Doctor;10;Low;40
458984;Male;Yes;39;Yes;Artist;0;Average;30
459142;Female;Yes;89;Yes;Artist;0;High;30
462993;Male;Yes;30;No;Artist;;Average;30
467947;Female;;59;Yes;Artist;10;Average;40
466389;Female;Yes;47;Yes;Engineer;0;Average;20
460632;Female;No;22;No;Healthcare;0;Low;30
465626;Female;No;42;Yes;Artist;70;Low;30
461768;Male;Yes;69;Yes;Artist;0;High;20
462242;Female;No;30;Yes;Entertainment;0;Low;50
466949;Male;Yes;39;No;Executive;120;High;70
465479;Male;No;27;No;Artist;10;Low;10
464845;Male;Yes;30;No;Engineer;10;Average;30
465066;Male;Yes;47;Yes;Executive;70;High;40
466817;Female;Yes;81;No;Lawyer;0;High;20
466436;Male;Yes;42;No;Doctor;0;Average;30
467974;Female;No;43;Yes;Artist;10;Low;10
460341;Female;No;31;No;Entertainment;110;Low;50
467463;Female;Yes;39;Yes;Artist;80;Average;30
466235;Female;Yes;57;Yes;Artist;0;Average;40
459371;Male;Yes;35;Yes;;;Low;20
460233;Male;No;43;Yes;Doctor;0;Low;
466094;Female;No;31;No;Healthcare;0;Low;30
461451;Female;No;28;Yes;Engineer;10;Low;60
460473;Male;Yes;58;Yes;Artist;0;Average;20
461786;Male;Yes;71;Yes;Lawyer;0;High;20
466745;Female;Yes;36;Yes;Homemaker;0;Average;20
460124;Female;No;43;Yes;Artist;10;Low;30
459910;Male;Yes;69;Yes;Artist;10;Low;20
464082;Male;Yes;77;Yes;Lawyer;0;Low;10
461487;Male;Yes;50;Yes;Artist;10;Average;40
465188;Female;Yes;50;Yes;Artist;10;Average;40
467255;Female;No;40;Yes;Healthcare;60;Low;20
466993;Female;Yes;43;Yes;Engineer;90;Average;20
467151;Male;No;37;No;Entertainment;;Low;10
467480;Male;Yes;35;Yes;Artist;;Average;
464403;Female;Yes;65;Yes;Lawyer;0;High;30
461518;Female;Yes;46;Yes;Artist;0;Average;40
464848;Male;Yes;35;No;Entertainment;10;Average;40
460715;Female;Yes;86;No;Lawyer;0;High;20
466963;Male;No;63;No;Entertainment;70;Low;10
466508;Female;Yes;40;Yes;Artist;90;Average;50
460125;Female;Yes;55;Yes;Artist;100;Low;10
462325;Male;No;37;Yes;Healthcare;10;Low;40
461537;Male;No;31;Yes;Artist;0;Low;10
461679;Male;No;28;Yes;Healthcare;40;Low;40
463559;Female;Yes;48;Yes;Engineer;10;High;30
464330;Male;No;38;Yes;Artist;;Low;20
467018;Male;Yes;57;Yes;Artist;10;Average;50
463160;Female;No;48;No;Entertainment;;Low;10
467736;Female;Yes;79;Yes;Lawyer;40;High;
466104;Male;Yes;81;Yes;Lawyer;10;Low;10
467825;Female;No;21;No;Marketing;10;Low;80
466599;Female;No;33;Yes;Healthcare;10;Low;20
466724;Male;No;38;Yes;Artist;0;Low;20
463062;Female;Yes;37;Yes;Artist;;Average;30
467881;Female;No;33;Yes;Artist;100;Low;10
462578;Male;Yes;38;Yes;Artist;80;Average;20
459177;Female;Yes;39;Yes;Artist;10;Average;40
459232;Female;Yes;59;Yes;Artist;0;High;20
459302;Female;Yes;57;Yes;Artist;;Average;40
467019;Male;Yes;80;Yes;Lawyer;10;Low;10
462122;Male;Yes;42;No;Entertainment;60;Low;30
459776;Male;Yes;75;Yes;Lawyer;20;Low;10
466074;Female;No;29;No;Engineer;90;Low;20
461528;Female;No;33;Yes;Engineer;10;Low;20
464375;Female;Yes;63;Yes;Artist;10;Low;20
460138;Male;No;33;Yes;Entertainment;90;Low;60
460232;Male;No;22;No;Healthcare;80;Low;40
464444;Male;Yes;36;Yes;Artist;80;Average;20
467783;Female;Yes;53;Yes;Artist;0;Average;30
460497;Male;Yes;35;Yes;Entertainment;60;Low;50
465124;Female;Yes;29;Yes;Healthcare;60;Average;20
464602;Female;Yes;31;Yes;Healthcare;0;Low;10
465581;Male;Yes;38;Yes;Artist;0;Low;40
462750;Male;No;22;No;Healthcare;90;Low;80
461258;Female;Yes;57;Yes;Artist;10;Average;30
464958;Female;Yes;42;No;Engineer;10;Average;60
462537;Male;No;78;Yes;Entertainment;;Low;10
462268;Female;Yes;77;Yes;Lawyer;60;High;20
460920;Male;Yes;79;Yes;Lawyer;10;High;20
463816;Male;Yes;53;Yes;Healthcare;30;High;40
461712;Female;Yes;42;Yes;Artist;10;Low;20
461846;Female;No;72;Yes;Artist;10;Low;20
464315;Male;Yes;71;No;Executive;10;Average;20
467607;Female;No;25;No;Engineer;90;Low;10
459259;Male;Yes;74;Yes;Lawyer;;High;20
465224;Male;Yes;61;Yes;Executive;0;Low;30
463181;Male;Yes;48;Yes;Doctor;50;Average;30
467932;Female;No;28;No;Healthcare;0;Low;40
466876;Female;Yes;43;Yes;Entertainment;0;Average;20
463401;Female;No;18;No;Healthcare;;Low;30
464071;Male;Yes;82;Yes;Lawyer;0;High;20
464202;Male;Yes;40;Yes;Artist;140;Low;10
467163;Male;No;32;No;Healthcare;90;Low;30
463453;Male;No;27;Yes;Healthcare;;Low;40
466795;Male;;55;Yes;Entertainment;;Average;50
461932;Female;No;21;No;Healthcare;30;Low;20
467280;Female;No;28;No;Entertainment;100;Low;20
463658;Male;Yes;43;Yes;Artist;30;Average;30
460579;Female;Yes;38;No;Engineer;0;Average;50
462310;Male;Yes;63;Yes;Artist;50;Average;40
460321;Male;Yes;25;Yes;Artist;30;Average;20
464537;Male;Yes;41;Yes;Artist;80;Average;30
463335;Male;No;27;Yes;Doctor;;Low;10
467346;Male;Yes;37;Yes;Artist;10;Average;30
466126;Female;Yes;57;No;Engineer;0;Low;10
464058;Male;Yes;86;Yes;Healthcare;0;Low;10
462232;Male;Yes;56;No;Executive;10;High;80
463034;Female;No;27;Yes;Homemaker;90;Low;10
459543;Male;Yes;70;No;Executive;10;High;20
459635;Female;No;22;No;Healthcare;80;Low;40
464097;Male;Yes;35;Yes;Doctor;50;High;20
466930;Male;No;31;No;Healthcare;20;Low;20
463866;Male;Yes;40;Yes;Artist;10;Average;40
465387;Female;Yes;43;Yes;Artist;0;Low;20
463246;Female;Yes;38;No;Engineer;90;Low;20
459719;Male;Yes;84;Yes;Lawyer;;Low;
462241;Female;No;28;No;Entertainment;10;Low;40
462198;Female;No;39;No;Engineer;20;Low;
463283;Female;No;48;Yes;Artist;10;Low;10
466983;Female;Yes;41;Yes;Artist;80;Average;20
462812;Female;No;29;No;Healthcare;0;Low;30
462496;Male;Yes;45;No;Artist;10;Average;30
461782;Female;Yes;45;Yes;Artist;;High;50
460405;Female;No;41;Yes;Entertainment;50;Low;20
460757;Female;Yes;28;No;Homemaker;90;High;30
467396;Male;No;20;;Healthcare;0;Low;30
466546;Female;Yes;69;Yes;Lawyer;10;High;20
459138;Male;Yes;53;Yes;Artist;10;Average;30
464830;Male;;47;;Executive;10;Average;50
459194;Female;Yes;81;Yes;Lawyer;10;High;20
465043;Male;Yes;48;Yes;Doctor;90;Average;50
461435;Female;Yes;45;Yes;Artist;80;Average;20
462512;Female;Yes;28;No;Entertainment;;Average;20
467677;Male;Yes;57;No;Entertainment;0;High;30
464216;Male;Yes;51;Yes;Artist;;High;30
463279;Male;No;27;No;Entertainment;0;Low;30
460395;Female;No;27;Yes;Entertainment;80;Low;30
462308;Male;Yes;30;Yes;Healthcare;10;High;20
461309;Female;No;21;No;Healthcare;10;Low;40
459310;Male;No;38;Yes;Entertainment;10;Low;20
459786;Male;Yes;57;No;Marketing;10;High;30
467215;Female;Yes;78;Yes;Lawyer;10;High;20
460613;Female;Yes;46;Yes;Homemaker;80;Average;30
461682;Male;Yes;75;No;Executive;10;High;20
466979;Female;Yes;39;Yes;Homemaker;;Low;10
467077;Male;;61;Yes;Artist;10;Average;50
465605;Female;Yes;52;Yes;Engineer;40;Low;10
463896;Female;No;25;No;Homemaker;0;Low;30
463481;Female;Yes;37;Yes;Artist;;Average;30
463323;Male;Yes;31;Yes;Healthcare;20;Low;20
464033;Female;No;18;No;Healthcare;10;Low;40
467637;Male;No;36;Yes;Engineer;;Low;20
465456;Female;Yes;59;Yes;Artist;30;High;50
467831;Male;Yes;39;Yes;Artist;0;Average;20
466041;Female;Yes;52;;Engineer;10;Low;10
464285;Female;No;25;Yes;Artist;90;Low;10
465697;Female;Yes;47;No;Artist;70;Low;10
465199;Male;Yes;32;Yes;Entertainment;10;Low;20
466057;Female;Yes;38;No;Doctor;10;Average;20
467327;Male;Yes;52;Yes;Artist;30;Average;40
460495;Male;No;21;No;Healthcare;0;Low;60
466180;Male;Yes;70;No;Lawyer;0;Low;10
467954;Male;No;31;No;Healthcare;80;Low;40
467915;Female;No;23;No;Doctor;0;Low;40
464786;Male;No;33;No;Marketing;10;Low;30
462811;Male;Yes;37;Yes;Marketing;;High;20
459220;Female;Yes;77;Yes;Lawyer;10;High;20
461196;Female;Yes;42;Yes;Engineer;80;Low;20
465069;Male;Yes;73;Yes;Healthcare;10;Average;30
464959;Female;Yes;40;Yes;Engineer;10;Average;60
460537;Female;No;33;Yes;Artist;0;Low;30
461019;Male;No;18;No;Healthcare;0;Low;30
467240;Female;;22;No;Doctor;60;High;30
460116;Female;Yes;43;Yes;;10;Low;20
466319;Female;;29;No;Healthcare;10;Low;40
465801;Male;;37;Yes;Doctor;80;Low;60
461686;Male;Yes;59;Yes;Artist;10;Low;20
459263;Female;No;32;No;Healthcare;80;Low;40
460487;Female;No;42;No;Homemaker;;Low;10
